
GO Id1;GO Id1;Rada;AncSPLRada
GO:0042012;GO:0021607;-4.5;-4.5
GO:0071803;GO:0090247;-3.0;-4.0
GO:1905154;GO:0006697;-4.0;-5.0
GO:0046946;GO:0046631;-3.0;-3.0
GO:0050750;GO:0060042;-4.0;-4.0
GO:1901725;GO:0048093;-3.0;-3.5
GO:1904188;GO:0043501;-3.5;-3.5
GO:2000616;GO:0072312;-5.0;-7.0
GO:1902752;GO:0035607;-2.0;-4.5
GO:1903166;GO:0050059;-5.0;-5.0
GO:0005925;GO:0035443;-4.5;-4.5
GO:0060787;GO:1903094;-3.5;-4.5
GO:1905626;GO:0046093;-5.5;-6.0
GO:1900559;GO:0102366;-4.5;-4.5
GO:1905424;GO:0021670;-3.5;-3.5
GO:0045263;GO:0102538;-4.5;-4.5
GO:0051973;GO:0052795;-6.5;-6.5
GO:0018464;GO:1905926;-6.0;-6.0
GO:0010730;GO:0034634;-5.5;-5.5
GO:0070282;GO:0098873;-4.5;-4.5
GO:0001407;GO:1905465;-3.0;-5.0
GO:0090258;GO:0030706;-2.5;-3.5
GO:0005673;GO:0015934;-2.0;-2.0
GO:1904373;GO:0016964;-3.0;-3.0
GO:0097109;GO:1900629;-4.0;-4.0
GO:1901089;GO:1900513;-4.0;-4.5
GO:0055044;GO:1902724;-4.5;-4.5
GO:0102874;GO:1900260;-5.5;-5.5
GO:1903329;GO:0043741;-6.0;-6.0
GO:0052706;GO:0015203;-3.5;-3.5
GO:0005461;GO:0034323;-5.0;-5.0
GO:1900055;GO:0031624;-6.0;-6.0
GO:0034443;GO:0033169;-5.0;-5.5
GO:0032972;GO:0033211;-2.0;-2.5
GO:0044075;GO:1903788;-2.0;-2.0
GO:1902804;GO:0015956;-4.0;-4.5
GO:0016838;GO:1900212;-5.0;-5.0
GO:1905437;GO:1904634;-5.5;-6.0
GO:1903107;GO:0140319;-4.5;-4.5
GO:0071098;GO:0003390;-4.0;-4.0
GO:0099161;GO:0034657;-4.5;-4.5
GO:0033108;GO:0005612;-4.0;-5.0
GO:0018718;GO:0034881;-3.5;-3.5
GO:1990497;GO:0061095;-3.0;-4.0
GO:0090464;GO:0008470;-6.0;-6.0
GO:1905443;GO:0050188;-5.5;-5.5
GO:0031726;GO:0006034;-6.0;-6.0
GO:0007019;GO:0099044;-1.0;-1.0
GO:0035815;GO:0007158;-3.0;-3.0
GO:0018521;GO:1901045;-5.0;-5.0
GO:0034481;GO:1903059;-5.0;-5.5
GO:0042898;GO:1903895;-5.5;-5.5
GO:1905213;GO:0042216;-4.0;-5.5
GO:1900996;GO:0018392;-4.5;-4.5
GO:0034315;GO:0015929;-5.0;-7.0
GO:0098916;GO:0008630;-3.0;-3.5
GO:0043773;GO:0046632;-5.5;-5.5
GO:0019480;GO:0071755;-3.5;-3.5
GO:0097443;GO:0000422;-5.5;-5.5
GO:1990751;GO:0052722;-4.5;-4.5
GO:0006392;GO:0000949;-2.5;-3.0
GO:0090209;GO:0140262;-4.5;-4.5
GO:0047907;GO:0102454;-2.0;-2.5
GO:0046564;GO:0102201;-2.0;-2.0
GO:0070807;GO:0007263;-2.5;-3.0
GO:0042577;GO:0031104;-4.5;-5.0
GO:0045618;GO:0062189;-5.5;-5.5
GO:0150078;GO:0000173;-3.0;-4.5
GO:0090205;GO:1990727;-4.0;-4.0
GO:0021869;GO:0000038;-2.0;-2.0
GO:0002181;GO:2000105;-3.5;-6.0
GO:0046476;GO:1901886;-2.0;-2.0
GO:1902856;GO:1901044;-6.0;-8.0
GO:1901168;GO:0004924;-5.5;-5.5
GO:0051100;GO:0007223;-3.0;-4.5
GO:0030575;GO:0071675;-3.5;-4.5
GO:0010888;GO:0004806;-4.5;-4.5
GO:0060040;GO:0050334;-5.0;-5.0
GO:0072497;GO:0051149;-3.5;-4.5
GO:0032432;GO:0018628;-3.5;-3.5
GO:0047041;GO:1905628;-5.0;-5.0
GO:0045406;GO:0019532;-4.0;-6.5
GO:0004617;GO:0072714;-4.5;-4.5
GO:0045842;GO:0035002;-4.0;-6.0
GO:0002263;GO:0043028;-3.0;-3.0
GO:0047181;GO:0006346;-5.0;-5.5
GO:0042556;GO:0004350;-4.0;-4.0
GO:1902742;GO:1903677;-3.5;-6.0
GO:0051675;GO:0050944;-5.5;-5.5
GO:0102267;GO:0009346;-3.5;-3.5
GO:0043228;GO:0018985;-2.5;-2.5
GO:1903869;GO:1990101;-5.0;-5.0
GO:1900292;GO:0007212;-2.0;-2.0
GO:0004966;GO:0055001;-5.0;-5.0
GO:0048300;GO:0004677;-5.0;-5.5
GO:0016137;GO:0019550;-1.5;-3.5
GO:0035508;GO:0033396;-4.5;-5.5
GO:0003896;GO:0021849;-5.5;-5.5
GO:0031398;GO:0002022;-4.0;-5.5
GO:1904222;GO:0007486;-4.5;-5.0
GO:0046276;GO:0047388;-4.0;-4.5
GO:0044506;GO:0003992;-5.0;-5.0
GO:0061986;GO:0010421;-3.5;-5.5
GO:0047213;GO:0005340;-4.5;-4.5
GO:0071743;GO:0032467;-5.0;-5.0
GO:0045223;GO:1902077;-4.5;-4.5
GO:0070713;GO:1990562;-5.5;-5.5
GO:1905517;GO:1900805;-3.0;-3.0
GO:0019834;GO:0044150;-4.5;-4.5
GO:0032778;GO:2000503;-7.0;-7.0
GO:0140135;GO:2000268;-5.5;-6.0
GO:0002173;GO:1905769;-6.0;-6.5
GO:0016759;GO:1901477;-4.5;-5.0
GO:0018203;GO:0050688;-3.5;-5.0
GO:0070178;GO:1990698;-4.5;-4.5
GO:0045534;GO:1903251;-3.5;-5.0
GO:0047910;GO:0016939;-4.5;-4.5
GO:0048895;GO:0043525;-4.0;-5.0
GO:0002524;GO:0031905;-5.5;-5.5
GO:0097585;GO:0032204;-3.5;-3.5
GO:0033162;GO:0034634;-4.0;-4.0
GO:0052601;GO:0051338;-5.0;-5.0
GO:0035435;GO:1905524;-5.0;-7.0
GO:0019160;GO:0045134;-3.0;-3.0
GO:0099080;GO:0032409;-2.5;-2.5
GO:0047569;GO:0001121;-5.5;-5.5
GO:0090638;GO:0047628;-5.5;-5.5
GO:0044062;GO:0046628;-1.5;-2.5
GO:0018648;GO:0043090;-5.0;-5.5
GO:0072539;GO:0072441;-6.0;-6.5
GO:0098908;GO:0060230;-4.5;-4.5
GO:0021798;GO:0071614;-4.5;-4.5
GO:0002558;GO:0071021;-5.5;-5.5
GO:0009159;GO:0018931;-2.0;-2.5
GO:0061518;GO:0120181;-3.5;-3.5
GO:0003236;GO:0075255;-2.5;-2.5
GO:1902103;GO:0102147;-5.0;-6.0
GO:0048792;GO:0047546;-4.5;-4.5
GO:0098671;GO:0010542;-5.0;-5.0
GO:0015319;GO:1901183;-5.5;-5.5
GO:1904278;GO:0103105;-5.5;-5.5
GO:0042540;GO:2001231;-4.0;-5.5
GO:1990530;GO:0010672;-3.5;-3.5
GO:0036131;GO:1905142;-5.0;-5.0
GO:0061011;GO:0032899;-3.5;-3.5
GO:0018810;GO:0009271;-4.0;-4.0
GO:0005172;GO:0036017;-5.0;-5.0
GO:0102445;GO:0099604;-4.0;-5.0
GO:0042443;GO:0044312;-5.0;-5.0
GO:0038027;GO:0017003;-2.5;-3.5
GO:0070888;GO:0018147;-7.5;-8.0
GO:0022629;GO:0035307;-6.5;-7.5
GO:0035187;GO:1905568;-2.0;-2.5
GO:0002109;GO:0033454;-6.5;-7.0
GO:1905265;GO:1902594;-2.5;-2.5
GO:0071078;GO:2000368;-4.5;-5.5
GO:0099109;GO:0016778;-4.5;-4.5
GO:0010278;GO:0055071;-4.5;-6.0
GO:0070907;GO:0046156;-4.0;-4.0
GO:0043726;GO:0080165;-5.0;-5.5
GO:0004534;GO:0034770;-6.5;-6.5
GO:0052433;GO:0048651;-3.0;-3.0
GO:0007054;GO:0009237;-2.0;-2.0
GO:0021948;GO:0042896;-4.5;-4.5
GO:0050191;GO:0102497;-3.0;-3.0
GO:0103099;GO:0032381;-6.0;-6.0
GO:0051656;GO:0044406;-1.5;-1.5
GO:1900569;GO:0042192;-1.0;-1.0
GO:0001537;GO:0022007;-5.0;-5.0
GO:0050398;GO:1903346;-6.0;-6.5
GO:0061052;GO:1900131;-2.5;-3.5
GO:1903530;GO:0033922;-4.5;-4.5
GO:0019512;GO:0002305;-6.0;-6.0
GO:0008803;GO:0046548;-7.5;-7.5
GO:0004704;GO:0044865;-4.5;-4.5
GO:0018782;GO:0060118;-5.5;-5.5
GO:0048659;GO:0046464;-3.0;-3.0
GO:0034921;GO:0006539;-4.5;-5.5
GO:0061241;GO:0021870;-4.5;-5.0
GO:0044330;GO:1905277;-2.0;-4.0
GO:0022850;GO:0010964;-5.5;-6.5
GO:0016149;GO:0019297;-5.0;-5.0
GO:0016445;GO:0098560;-4.0;-4.0
GO:0071644;GO:0140435;-2.5;-2.5
GO:1903598;GO:0102632;-6.0;-6.0
GO:0075032;GO:0071129;-6.0;-6.0
GO:0034314;GO:1903487;-3.0;-3.5
GO:0060393;GO:1990321;-5.0;-5.0
GO:0034638;GO:0060104;-3.5;-3.5
GO:0006649;GO:0036352;-4.5;-7.0
GO:0044508;GO:0060745;-4.0;-4.0
GO:0102171;GO:0051252;-4.5;-5.0
GO:1900937;GO:0070772;-5.5;-6.0
GO:0006884;GO:0044330;-2.5;-3.0
GO:0098879;GO:0004902;-3.5;-3.5
GO:1905096;GO:0019471;-3.5;-4.0
GO:0035747;GO:1905021;-4.5;-4.5
GO:1905368;GO:0005643;-0.5;-0.5
GO:2000928;GO:0070979;-5.0;-7.0
GO:0048904;GO:0098691;-4.0;-4.0
GO:0002500;GO:0102771;-5.0;-6.0
GO:0042555;GO:0002773;-4.0;-4.0
GO:0120027;GO:0042052;-2.5;-4.0
GO:0050486;GO:0098582;-3.5;-3.5
GO:1900434;GO:1990195;-4.5;-4.5
GO:0051432;GO:0004843;-4.0;-4.0
GO:0047471;GO:0050137;-2.5;-2.5
GO:0051765;GO:0046708;-5.0;-6.5
GO:0035130;GO:0103116;-5.0;-5.5
GO:0002712;GO:0019669;-4.5;-5.0
GO:0014007;GO:0006909;-4.0;-5.0
GO:0043040;GO:0002919;-5.0;-6.0
GO:0042647;GO:0018193;-4.5;-5.0
GO:0090610;GO:0006305;-2.5;-3.0
GO:0061346;GO:0007035;-3.0;-6.5
GO:0045356;GO:0060538;-4.5;-5.0
GO:0039613;GO:0034574;-5.5;-5.5
GO:0016939;GO:0018234;-5.0;-5.5
GO:0072209;GO:0008200;-5.0;-5.0
GO:1900483;GO:1901258;-2.5;-2.5
GO:0035806;GO:0006890;-2.5;-2.5
GO:0051308;GO:0044847;-3.5;-3.5
GO:0002447;GO:0008070;-3.0;-3.5
GO:0070677;GO:0047378;-2.5;-3.0
GO:0031330;GO:0018579;-5.0;-5.5
GO:0006638;GO:0018465;-4.5;-4.5
GO:1900056;GO:0004559;-6.0;-6.0
GO:0001519;GO:0006788;-2.5;-2.5
GO:0103106;GO:0004420;-3.0;-3.0
GO:0046660;GO:0002443;-2.5;-2.5
GO:1905421;GO:0097218;-3.5;-3.5
GO:0031899;GO:1901525;-6.5;-7.5
GO:0052018;GO:0008635;-3.5;-6.5
GO:0003286;GO:1905296;-4.5;-4.5
GO:0102806;GO:0002655;-5.5;-5.5
GO:0043674;GO:0035043;-2.5;-2.5
GO:0047319;GO:0019342;-5.5;-5.5
GO:0002115;GO:0044089;-2.5;-6.0
GO:0045813;GO:0005765;-7.0;-7.0
GO:1903136;GO:0018873;-4.5;-6.0
GO:0018888;GO:1901662;-1.0;-3.0
GO:0055097;GO:0071342;-1.5;-1.5
GO:0040014;GO:0021832;-3.0;-3.5
GO:0071460;GO:0042646;-3.5;-3.5
GO:0031690;GO:0006997;-4.0;-5.0
GO:0097534;GO:0051256;-2.5;-2.5
GO:0003420;GO:0031936;-1.5;-1.5
GO:0010890;GO:1990738;-5.0;-5.5
GO:0097720;GO:0032657;-3.0;-3.5
GO:0016174;GO:0009167;-5.0;-6.0
GO:0070432;GO:0014915;-2.5;-3.5
GO:0052034;GO:1903254;-4.0;-5.0
GO:1904673;GO:0042446;-3.0;-3.5
GO:0034820;GO:0031299;-3.0;-3.0
GO:0071127;GO:0071120;0.0;0.0
GO:0017002;GO:0035207;-5.0;-5.5
GO:2000855;GO:0006089;-3.0;-4.5
GO:0045174;GO:0004693;-2.0;-2.5
GO:0006450;GO:1904309;-2.5;-2.5
GO:0031209;GO:0050807;-3.5;-3.5
GO:2000665;GO:0071741;-4.5;-4.5
GO:0030920;GO:0046485;-2.5;-3.0
GO:0018170;GO:0099031;-7.5;-8.0
GO:0023014;GO:0098617;-4.0;-4.0
GO:0036346;GO:0048146;-3.5;-5.0
GO:0060386;GO:0043272;-4.0;-4.5
GO:0051114;GO:0050435;-2.5;-3.0
GO:0008290;GO:1901264;-3.0;-3.5
GO:0102467;GO:1900276;-4.5;-4.5
GO:0002225;GO:0001772;-4.0;-4.5
GO:0018944;GO:0046140;-2.0;-2.0
GO:0008878;GO:0045821;-6.0;-6.0
GO:0031118;GO:2000292;-4.0;-5.5
GO:0071261;GO:0030695;-4.0;-4.0
GO:0110065;GO:0080185;-2.0;-2.0
GO:0016211;GO:0009561;-3.5;-3.5
GO:0016239;GO:0001551;-3.0;-4.5
GO:0031500;GO:0090475;-4.0;-5.0
GO:0048647;GO:2000979;-4.0;-4.0
GO:0075006;GO:0050536;-5.0;-5.0
GO:0050593;GO:0018241;-5.0;-5.5
GO:0019657;GO:1990110;-2.0;-2.0
GO:0052717;GO:0061496;-4.5;-4.5
GO:0018640;GO:0060377;-6.0;-6.5
GO:0004791;GO:0097178;-3.5;-4.5
GO:0043467;GO:0086075;-6.5;-6.5
GO:0061330;GO:0097110;-4.0;-4.0
GO:0004127;GO:0051170;-5.5;-6.0
GO:0006790;GO:1990919;-4.0;-4.0
GO:0044310;GO:0075107;-6.0;-6.0
GO:0071217;GO:0072092;-2.5;-3.0
GO:0110141;GO:0009225;-2.5;-3.0
GO:0052709;GO:0036017;-4.5;-4.5
GO:0061355;GO:0005458;-5.5;-5.5
GO:0046945;GO:0033131;-3.5;-5.5
GO:0016159;GO:0101004;-6.0;-6.0
GO:0090523;GO:0033088;-6.5;-8.0
GO:0034215;GO:0047403;-4.0;-4.0
GO:0042303;GO:1905436;-4.0;-5.5
GO:0071112;GO:1903431;-5.0;-5.5
GO:0030368;GO:0018878;-6.0;-6.0
GO:0006015;GO:0015872;-4.0;-4.5
GO:1902915;GO:0102929;-6.0;-7.0
GO:1905057;GO:0072274;-6.0;-6.0
GO:0019387;GO:0045647;-2.5;-3.5
GO:0017172;GO:1905409;-5.5;-5.5
GO:0036106;GO:1903366;-6.0;-6.0
GO:0016720;GO:0072401;-4.5;-4.5
GO:0015935;GO:0007484;-4.5;-4.5
GO:0032641;GO:0002892;-3.5;-4.5
GO:0009194;GO:0052783;-4.5;-5.0
GO:1901785;GO:0080025;-5.0;-5.0
GO:0032538;GO:1904237;-2.5;-2.5
GO:0033775;GO:0071849;-4.5;-4.5
GO:0016156;GO:1904980;-5.5;-6.0
GO:0035452;GO:0046385;-4.5;-4.5
GO:0060213;GO:1905830;-1.0;-1.0
GO:0043678;GO:0030794;-4.0;-4.0
GO:0070095;GO:1990304;-3.5;-3.5
GO:0047746;GO:0009272;-4.5;-4.5
GO:0061659;GO:0010817;-3.5;-3.5
GO:1900364;GO:0046383;-4.0;-6.0
GO:0019883;GO:0070404;-3.5;-3.5
GO:0071249;GO:1901665;-3.0;-4.5
GO:0043650;GO:0018519;-5.0;-5.5
GO:1903379;GO:0051493;-1.0;-1.0
GO:0019799;GO:0047048;-3.5;-5.0
GO:0034293;GO:0098003;-2.5;-2.5
GO:0019492;GO:0030381;-3.0;-3.0
GO:0042988;GO:0032462;-5.0;-5.0
GO:0060223;GO:0018758;-6.5;-6.5
GO:0015629;GO:1901470;-6.0;-6.5
GO:0042602;GO:0001676;-5.0;-5.0
GO:0060141;GO:0047657;-5.5;-5.5
GO:0050128;GO:0043593;-3.5;-3.5
GO:0070531;GO:0097139;-0.5;-0.5
GO:0050051;GO:1904188;-5.0;-5.0
GO:0060178;GO:0046958;-3.5;-4.0
GO:0106055;GO:0008795;-4.0;-4.0
GO:0007364;GO:0007040;-2.5;-4.5
GO:0052111;GO:0035314;-2.5;-2.5
GO:1901020;GO:1902114;-5.0;-5.0
GO:0007501;GO:0004083;-5.0;-5.5
GO:1903708;GO:0015698;-3.5;-4.5
GO:0043490;GO:1902186;-3.5;-4.0
GO:0060964;GO:0120041;-1.5;-2.5
GO:0015675;GO:1901629;-4.0;-6.0
GO:0021983;GO:0048526;-2.5;-2.5
GO:1903880;GO:0010419;-5.0;-5.0
GO:1903922;GO:1903084;-3.5;-7.0
GO:1903982;GO:0060300;-2.5;-3.0
GO:1901853;GO:0047956;-6.0;-6.0
GO:0071640;GO:0061982;-3.0;-3.5
GO:1903441;GO:0061433;-2.5;-3.0
GO:0047417;GO:0140068;-3.5;-4.0
GO:0007624;GO:0070282;-2.5;-2.5
GO:0098541;GO:0051033;-5.0;-5.0
GO:0048938;GO:0015325;-5.0;-5.0
GO:0060344;GO:0002741;-3.5;-4.0
GO:0047673;GO:0048889;-5.5;-5.5
GO:0000905;GO:0006390;-5.0;-5.5
GO:0000419;GO:0006080;-5.5;-6.5
GO:1904293;GO:0072176;-4.0;-4.0
GO:0043378;GO:0005894;-5.5;-7.0
GO:1903712;GO:0016555;-4.5;-5.0
GO:0015485;GO:0045370;-5.0;-5.5
GO:1904535;GO:1900351;-2.0;-2.5
GO:0003726;GO:0036090;-4.5;-4.5
GO:1904176;GO:0032154;-2.5;-2.5
GO:0031025;GO:0003158;-3.0;-3.5
GO:1990511;GO:0033703;-6.5;-6.5
GO:0045244;GO:1990202;-1.0;-1.0
GO:1990775;GO:0097693;-5.0;-5.0
GO:1901118;GO:0032298;-3.5;-5.0
GO:1904170;GO:0030136;-7.0;-7.0
GO:1904089;GO:0003247;-3.0;-5.0
GO:0003158;GO:0015921;-4.0;-5.0
GO:0003073;GO:0048340;-3.5;-3.5
GO:0090614;GO:0046136;-5.0;-5.0
GO:0036177;GO:0031486;-4.0;-4.0
GO:0035261;GO:0034000;-5.0;-5.0
GO:0005937;GO:0097457;-1.5;-1.5
GO:0019483;GO:0009851;-0.5;-0.5
GO:0007225;GO:0006709;-1.5;-1.5
GO:0050753;GO:0043900;-2.5;-2.5
GO:0047033;GO:0097642;-4.0;-4.0
GO:0032104;GO:0033360;-4.0;-4.5
GO:1905276;GO:0005026;-5.5;-6.0
GO:0044416;GO:1900641;-3.0;-3.0
GO:0044385;GO:0015021;-4.5;-4.5
GO:0050176;GO:0044808;-5.0;-5.0
GO:0046907;GO:0032165;-5.0;-5.5
GO:0050945;GO:0007195;-2.5;-2.5
GO:0061172;GO:0072673;-4.5;-5.5
GO:0043872;GO:0032474;-5.0;-5.0
GO:2000785;GO:0110039;-1.5;-2.5
GO:0015603;GO:1904464;-4.5;-4.5
GO:0047499;GO:0019715;-6.5;-7.0
GO:0060466;GO:0006672;-2.5;-2.5
GO:0098022;GO:0007487;-3.0;-3.0
GO:0046653;GO:0010603;-3.5;-4.5
GO:0061514;GO:1900036;-2.0;-2.0
GO:0050540;GO:0017137;-3.5;-4.5
GO:0018968;GO:0044814;-2.0;-2.0
GO:0007377;GO:1990294;-4.0;-5.0
GO:0043937;GO:1905454;-1.5;-1.5
GO:0047728;GO:1902407;-5.0;-5.0
GO:0052907;GO:0004591;-4.0;-4.0
GO:0007519;GO:0045667;-4.0;-4.5
GO:0102240;GO:0047773;-2.5;-3.0
GO:1903603;GO:1904655;-4.5;-5.5
GO:0072185;GO:0106259;-5.5;-6.0
GO:0042625;GO:0098836;-6.0;-6.0
GO:0018724;GO:0032060;-5.5;-6.5
GO:0003263;GO:0061296;-3.5;-4.5
GO:1904435;GO:0031923;-4.0;-4.5
GO:0043548;GO:0018132;-4.5;-5.0
GO:0044692;GO:0050579;-3.5;-3.5
GO:0002160;GO:0040007;-3.0;-3.0
GO:0042481;GO:0072761;-3.0;-4.5
GO:0050139;GO:0070231;-6.5;-6.5
GO:0062076;GO:0070919;-7.5;-7.5
GO:0043176;GO:0004932;-2.5;-2.5
GO:2000809;GO:0106226;-5.5;-5.5
GO:0052783;GO:0097600;-6.5;-6.5
GO:0010880;GO:0002339;-2.5;-2.5
GO:0060121;GO:0046348;-4.5;-5.0
GO:2000561;GO:0044616;-3.0;-5.0
GO:0002218;GO:0120068;-3.0;-5.0
GO:0030126;GO:0060104;-2.5;-2.5
GO:0042038;GO:0010925;-5.0;-5.5
GO:0002429;GO:0018028;-3.5;-4.5
GO:1903621;GO:2000166;-4.5;-6.0
GO:0001880;GO:0048150;-1.5;-2.0
GO:0070572;GO:0001197;-2.0;-3.0
GO:0032407;GO:0071891;-6.0;-6.0
GO:0031958;GO:0097153;-5.5;-6.0
GO:0010364;GO:0102749;-5.5;-5.5
GO:1900127;GO:0034536;-5.0;-5.0
GO:0090342;GO:0035490;-1.0;-1.0
GO:0047771;GO:0046032;-5.0;-6.0
GO:0102599;GO:0005596;-4.5;-4.5
GO:0015297;GO:0047487;-4.0;-4.0
GO:0044482;GO:0051068;-3.5;-3.5
GO:0010876;GO:0097075;-3.0;-3.0
GO:0005732;GO:0070345;-4.5;-4.5
GO:0070078;GO:0019493;-3.5;-3.5
GO:0050062;GO:0102979;-2.0;-2.0
GO:0004340;GO:1900195;-6.5;-6.5
GO:0018359;GO:0039685;-5.0;-6.0
GO:0090445;GO:0051286;-4.0;-4.0
GO:0042979;GO:1903852;-5.0;-5.5
GO:0030836;GO:2001021;-1.0;-2.0
GO:0061887;GO:0001543;-1.5;-1.5
GO:0018231;GO:1990730;-4.0;-5.0
GO:0000942;GO:0018461;-4.0;-4.0
GO:0033258;GO:0010901;-2.5;-3.5
GO:1901654;GO:0000279;-2.5;-2.5
GO:0060446;GO:0033501;-3.5;-4.5
GO:2000433;GO:0061652;-5.0;-5.5
GO:0045316;GO:0018878;-5.5;-6.0
GO:0099640;GO:0019597;-3.0;-3.5
GO:2000294;GO:0008276;-4.0;-4.0
GO:0048661;GO:0004999;-5.5;-5.5
GO:0016689;GO:0035934;-4.5;-4.5
GO:0102561;GO:0047875;-3.0;-3.5
GO:0070636;GO:1902185;-5.0;-5.0
GO:0031389;GO:0098023;-1.0;-1.0
GO:0098640;GO:0010804;-5.5;-5.5
GO:1904173;GO:0048166;-3.0;-3.0
GO:0090370;GO:0015971;-5.5;-6.5
GO:0010617;GO:0019770;-4.0;-4.0
GO:0047536;GO:1905440;-5.0;-5.0
GO:2000459;GO:2000023;-2.5;-3.5
GO:0072209;GO:0021968;-3.5;-3.5
GO:0110080;GO:0036173;-4.0;-4.0
GO:1903635;GO:1905129;-5.0;-5.5
GO:1902390;GO:0110130;-5.0;-6.5
GO:0033590;GO:0061866;-4.0;-6.0
GO:0008645;GO:0042445;-2.5;-2.5
GO:0052173;GO:0038084;-3.0;-3.5
GO:0018942;GO:0009134;-1.5;-1.5
GO:0061135;GO:0046507;-3.0;-3.0
GO:0008503;GO:0009684;-4.5;-4.5
GO:0046874;GO:0090263;-3.5;-4.5
GO:0007442;GO:0060312;-3.0;-3.0
GO:0030148;GO:0035502;-3.5;-3.5
GO:0050601;GO:0051119;-3.0;-3.0
GO:0055057;GO:0048693;-3.0;-4.0
GO:1990115;GO:0090154;-3.0;-5.5
GO:0042003;GO:0043937;-3.0;-4.0
GO:0035615;GO:0001764;-4.0;-4.0
GO:0014901;GO:0042869;-2.0;-2.0
GO:0007447;GO:0050993;-3.5;-3.5
GO:0090553;GO:0050756;-4.0;-4.0
GO:0034833;GO:0044297;-3.5;-3.5
GO:0043451;GO:0016754;-5.5;-5.5
GO:0051388;GO:0071359;-3.0;-4.5
GO:0019231;GO:1900567;-4.0;-4.0
GO:0110073;GO:0150045;-1.5;-1.5
GO:0042973;GO:0045844;-6.0;-6.5
GO:0014739;GO:0043009;-4.0;-4.5
GO:0071656;GO:1903235;-3.5;-4.5
GO:0097259;GO:0016571;-4.5;-4.5
GO:1901983;GO:0097111;-2.5;-5.0
GO:0071092;GO:0046182;-5.0;-5.0
GO:0090200;GO:1904482;-3.5;-5.0
GO:0060715;GO:0048442;-1.0;-1.0
GO:0015704;GO:2000045;-3.5;-5.0
GO:0055069;GO:0009298;-4.5;-6.0
GO:0070781;GO:1990731;-3.0;-4.0
GO:1901556;GO:0000750;-2.5;-3.0
GO:0030625;GO:1900905;-5.5;-5.5
GO:0047213;GO:1903780;-5.5;-5.5
GO:0090442;GO:0031011;-6.0;-6.5
GO:0089703;GO:0031768;-4.5;-4.5
GO:0005139;GO:0032724;-6.0;-6.0
GO:1904107;GO:0043482;-2.5;-2.5
GO:0010869;GO:0050726;-1.5;-1.5
GO:0075606;GO:0042869;-2.5;-2.5
GO:0048682;GO:0030847;-4.0;-4.5
GO:0046524;GO:0046383;-5.5;-5.5
GO:1905025;GO:0000100;-5.0;-5.0
GO:1902328;GO:1901596;-3.0;-3.0
GO:0030907;GO:1990263;-4.5;-4.5
GO:0070305;GO:0102828;-4.5;-4.5
GO:2000121;GO:0018712;-5.5;-5.5
GO:1902956;GO:1904242;-3.0;-3.0
GO:1990724;GO:0072534;-3.5;-3.5
GO:0000241;GO:0032566;-5.0;-5.0
GO:0120085;GO:0019886;-3.5;-3.5
GO:1904139;GO:0097192;-3.0;-3.0
GO:0010308;GO:0030128;-5.5;-5.5
GO:0044307;GO:0050105;-5.5;-5.5
GO:0030011;GO:0044513;-3.0;-3.0
GO:0061842;GO:0032548;-3.5;-3.5
GO:0008480;GO:2001289;-4.5;-4.5
GO:0060406;GO:0002479;-4.5;-4.5
GO:0102261;GO:0031074;-3.5;-3.5
GO:0033580;GO:0003385;-3.5;-3.5
GO:0050544;GO:0051044;-5.0;-5.5
GO:0043971;GO:0050585;-6.5;-7.0
GO:0060537;GO:0022038;-0.5;-0.5
GO:0010048;GO:0016701;-3.5;-3.5
GO:0044353;GO:0110125;-7.0;-7.5
GO:0098925;GO:0034842;-6.0;-6.0
GO:0030311;GO:0006532;-1.5;-2.0
GO:0016056;GO:0075224;-3.0;-3.5
GO:0075221;GO:0048562;-4.0;-5.0
GO:2001214;GO:0070667;-2.5;-2.5
GO:0102625;GO:0060237;-5.0;-5.0
GO:0043268;GO:0032671;-2.0;-2.5
GO:0015814;GO:0018443;-3.5;-5.5
GO:0046307;GO:1901983;-3.5;-4.5
GO:0018808;GO:2000845;-5.5;-5.5
GO:0015943;GO:1900669;-3.5;-4.5
GO:0097146;GO:2000754;-4.0;-4.5
GO:0070154;GO:0120014;-6.0;-6.0
GO:0033777;GO:0034899;0.0;0.0
GO:0030030;GO:0033815;-4.5;-4.5
GO:0010931;GO:0043644;-3.0;-3.0
GO:0001602;GO:0003260;-6.5;-6.5
GO:0099046;GO:0010723;-3.5;-5.5
GO:0002041;GO:0052884;-4.5;-4.5
GO:0004092;GO:0040008;-5.0;-5.0
GO:0097199;GO:0010788;-7.5;-8.5
GO:1902258;GO:0035864;-4.0;-4.5
GO:0047522;GO:0047947;-1.5;-3.0
GO:0039679;GO:0052619;-5.0;-5.0
GO:0072132;GO:0033917;-4.5;-4.5
GO:0016495;GO:0016587;-6.0;-6.0
GO:0031935;GO:0035726;-2.0;-3.0
GO:0044147;GO:0006193;-4.5;-5.0
GO:1903937;GO:0038104;-3.5;-3.5
GO:0034981;GO:0052675;-6.0;-6.0
GO:0002597;GO:2000169;-3.0;-4.0
GO:0006799;GO:1901673;-3.5;-4.5
GO:0032106;GO:0032557;-5.0;-5.0
GO:0047872;GO:0001066;-4.5;-4.5
GO:0070837;GO:0097589;-4.0;-4.0
GO:1990675;GO:0009771;-6.5;-6.5
GO:0034335;GO:0004843;-3.0;-3.0
